text,lang,langFam,category,origin
Wholly smokes! 💣 #ΤσικνοΠεμπτη just got wayyyy sexy! @elenimenegaki is on fire 🔥!!! Tune i… https://t.co/TPsyxx8nhE https://t.co/lPOitYRqEm,Greek,Indo-European,,NonNative
Even if we are far from # Greece we did celebrate it properly!!happy #Τσικνοπέμπτη from #cardiff! @troycardiff http://t.co/Jhx8EZpEU1,Greek,Indo-European,,NonNative
"Celebrating the annual feast of “Charred,” “Smoky,” or “Barbeque” Thursday today, due to the smell of grilled meat, a vital part of the traditional celebrations for Carnival season. #Τσικνοπεμπτη https://t.co/72JKQTkGqr",Greek,Indo-European,,NonNative
#Τσικνοπεμπτη #Α #Γ #αγαπημονο by staurianna_str http://t.co/zuBNdnlAOf http://t.co/Rg8FavoM65,Greek,Indo-European,,NonNative
A wonderful Tsiknopempti! The dish on the bottom left was made by me. #tsiknopempti #τσικνοπέμπτη http://t.co/jAbkHkMCuS,Greek,Indo-European,,NonNative
"#tsiknopempti (#τσικνοπέμπτη ) is an #orthodox #festival at 11 days before #clean #monday  (another Orthodox festival).In #tradition ,at that day #greeks usually #eat lots of #meat because… https://t.co/ruc9DgPAXK",Greek,Indo-European,,NonNative
i much prefer #τσικνοπεμπτη to todays bank holiday... what do u mean no meat? https://t.co/SR5bFGrViX,Greek,Indo-European,,NonNative
Let's go back to Thursday ;) #Τσικνοπεμπτη #minnie @ Activum http://t.co/RmDaOuLV9M,Greek,Indo-European,,NonNative
This steak is too big for square format #tbonesteak #tsikno #tsiknopempti #τσικνοπέμπτη @… https://t.co/gMXiZNKJli,Greek,Indo-European,,NonNative
Gaining some weight  😂😂  #Τσικνοπέμπτη #ψήνουμε κ #τρώμε 😜  @SofiaBardhi19 @olga_olgaki27 https://t.co/4LmpXugNkg,Greek,Indo-European,,NonNative
"Things I really miss:
1. my dad
2. running
3. wearing heels 
4. my life

#Τσικνοπέμπτη #inapu",Greek,Indo-European,,NonNative
"@cOzAtS Surely not!? 
The day of “Me man. Me make fire. Me bring meat.” #Τσικνοπέμπτη",Greek,Indo-European,,NonNative
Why was this #poor #person so #happy ? It turned out that he #saw the #tsiknopempti (#τσικνοπέμπτη ) #dancing  on the #street (an #orthodox #festival ) .photoed on #march 5th 2019 in… https://t.co/xk022xTzpq,Greek,Indo-European,,NonNative
Today is #Τσικνοπέμπτη - celebrated in 🇬🇷 and 🇨🇾. It is part of the 3️⃣ week #Απόκριες or #Carnival season prior to the start of #Lent or #Σαρακοστή. It’s a time to enjoy meat before the 4️⃣0️⃣ days of fasting begins. Thanks @MissStylianou for sharing this information. @Glasgowlangs https://t.co/KCOqOIdMEQ,Greek,Indo-European,,NonNative
"Returned an hour ago from school,causr we celebrate :) #Τσικνοπέμπτη with the popular #souvlaki!!! :)",Greek,Indo-European,,NonNative
Its #Τσικνοπεμπτη (BBQ Thursday) here in #Greece. So Imma be here enjoying grilled souvlaki while you guys elect. #sorrynotsorry,Greek,Indo-European,,NonNative
"Cannot wait for tomorrow,looove traditional greek festivals #τσικνοπέμπτη @joanna2614 @kosmetatoua @nastouli",Greek,Indo-European,,NonNative
text,Greek,Indo-European,,NonNative
Turkeys has no history..only criminal record #Εβρος,Greek,Indo-European,,NonNative
"These are the ""nice, poor immigrants"" trying to invade my country as we speak... GET THE FUCK OUT !!! #Εβρος https://t.co/Ij28xV4nCb",Greek,Indo-European,,NonNative
"Throughout history, you messed up with Armenians, Kurds, Smyrna, Byzantium, Cyprus...no one can tolerate you any more...all these are unfair and illegal...they violate humam rights...your turn has come...enough is enough... #IStandWithGreece #Εβρος ❤️🇨🇾🇬🇷❤️ https://t.co/rgZfVi4fc9",Greek,Indo-European,,NonNative
"#IStandWithGreece #Evros #Εβρος 
No-one will pass._
🇬🇷🇬🇷🇬🇷🇬🇷🇬🇷🇬🇷🇬🇷🇬🇷 https://t.co/9noyUv7Buy",Greek,Indo-European,,NonNative
"Don't try to enter Greece illegally!

#IStandWithGreece #Greece #Greece_Turkey_Borders #GreeceUnderAttack #GreeceAttacksRefugees #Evros #Εβρος #μεταναστευτικο 

https://t.co/hoFTTTkkYd",Greek,Indo-European,,NonNative
"“The Balkans against the Tyrant” #Εβρος
This poster portrays the 1st Balkan war,when the newly independent states fought the Ottomans
The emphasis is on the Christian states uniting to fight against the demonic Muslim
#Greece #Russia  #Syria #Bulgaria #λαθρομεταναστευτικο https://t.co/230yZYHWtG",Greek,Indo-European,,NonNative
"@MevlutCavusoglu Our differences!!!
#Turkey #Turkiye #Greece #hellas #εβρος #μεταναστευτικο #Τουρκια #Εβρο https://t.co/GuToXrJpSZ",Greek,Indo-European,,NonNative
#Εβρος Live https://t.co/Zn9X9Metnn,Greek,Indo-European,,NonNative
"These are NOT #Refugees period. If they try to enter they will be shot. This is an #invasion
#Evros #Kastanies #Turkey #BorderCrisis #Greece #EuropeanUnion
@Europarl_EL #Εβρος https://t.co/4WPctM4kzY",Greek,Indo-European,,NonNative
Look who’s lecturing us on international law! They’re shamelessly attacking Syrians in their land.We do not have an obligation to let them enter our country so they have to stay in your territory. Simple as that. Deal with it.#Εβρος #Evros https://t.co/NnQyekg2Zv,Greek,Indo-European,,NonNative
Fake news made in Albania. #Εβρος #ΣΥΡΙΖΑ_ξεφτιλες https://t.co/N0Ip3JE3rS https://t.co/np9qZAs8yD,Greek,Indo-European,,NonNative
"To all Islamist Neo-Ottoman dogs guinding lawless immigrants to Hellas, if you want to put them in our country, come yourself and claim the land.
Hellas has enough men and equipment to defend it's people and territory
#Έβρος",Greek,Indo-European,,NonNative
He can't even see the irony in that. This moron is a minister... #Εβρος https://t.co/NwBwBjfxSe,Greek,Indo-European,,NonNative
"#Greek special forces and police on high alert 

#Evros #Turkey #Erdogan #Greece #Εβρος https://t.co/5mAzC7pPzW",Greek,Indo-European,,NonNative
"Just a few days ago, as you demand more refugees for us to accept, you are attacking war victims once the borders are opened. Is Turkey the only country must show respect for human rights? #εβρος #HumanRightsRefugee https://t.co/4qF3eGrHyf",Greek,Indo-European,,NonNative
"They call illegal, Greece’s legitimate right to protect its borders. Friends from #Turkey, forget the past. #Greece has a serious government now. #εβρος #εβρο #Evros https://t.co/PcaIVhcyGs",Greek,Indo-European,,NonNative
"Prime Minister #mitsotakis  saying exactly the same as president #Trump. Well said!#Εβρος #μεταναστευτικο
#Greece #Russia  #Syria #Bulgaria #λαθρομεταναστευτικο https://t.co/EMFU9h6DRr",Greek,Indo-European,,NonNative
"#Greece is standing between this new #invasion orchestrated by #Turkey and the rest of #Europe. 

It’s in all of Europe’s best interest to help Greece defend its borders. 

#IStandWithGreece #Εβρος 

@EU_Commission @ItalyMFA @SpainMFA @matteosalvinimi @V_of_Europe @KTHopkins https://t.co/IOMc950BCv",Greek,Indo-European,,NonNative
"To @TwitterSupport:
@LavrentisBeria4 is one of the most famous and influencing Twitter accounts in Greece. 
Such suspensions shrink Twitter instead of protecting it.
Investigate thoroughly suspending reasons. Are they serious?
Probably Turks did it.
#Εβρος
#free_LavrentisBeria4",Greek,Indo-European,,NonNative
"Turkey has announced the completion of a 3 meter high fortification along its border with Syria to prevent 😱refugees and smugglers entering the country. 
Prevent?
I thought Turkey helps refugees.
https://t.co/Erg8Vcq4Cf

#Έβρος
#IStandWithGreece 
#Greece_under_attack",Greek,Indo-European,,NonNative
"It's a pity...
#Εβρος https://t.co/YMUG9NBaOL",Greek,Indo-European,,NonNative
"❌TURKISH #FAKENEWS ❌

Dead from tear gas
Selfie 5 min after with iphone 😅
Photo👇
#IStandWithGreece 
#erdogan #TurkishPropaganda 
#turkey #Syria #coronavirusturkey 
#Afghanistan #Greece_under_attack 
#Greekborder #greece #Ελλαδα #Εβρος #Ερντογαν #TurkeyIsATerrorState 

📷👉 https://t.co/ntbQfSusXN",Greek,Indo-European,,NonNative
"@OleRyborg Can you please do something for me? 
Give the 33 refugees/migrants to the Danish patrol to take them to their home. 
1.Frontex only provides assistance. 
2.Frontex is obliged to take orders from ""Operation Poseidon"" #GreeceUnderAttack #IStandWithGreece #εβρος",Greek,Indo-European,,NonNative
"I have a dream ☦️🇬🇷
#IStandWithGreece
#Εβρος https://t.co/hOcMVRjteL",Greek,Indo-European,,NonNative
"Dear citizens of E.U.
Once again Greece is giving a good kick in the Turkish ass.
All we ask from you as support, is to fight against the anti-Greek propaganda.
THANK YOU.
#IStandWithGreece #GreeceUnderAttack #Evros #Εβρος #Greece_under_attack https://t.co/OaAo3JYn8N",Greek,Indo-European,,NonNative
"#IStandWithGreece #Greece
#Έβρος Greece power!!! 🇬🇷🇬🇷🇬🇷 https://t.co/WJkHddyEhM",Greek,Indo-European,,NonNative
"We are all with all refugee rights to find safety and security and a better life.
but we are against using them as pressure or blackmail card.
this is what's the Turkish authorities doing now incorporation with the smugglers and media activists.
#IStandWithGreece
#Εβρος #evros",Greek,Indo-European,,NonNative
"Greece is now defending all of Europe
it's not the first time, nor will it be the last one

#IStandWithGreece
#Εβρος #Evros 
#migrationEU
#SecurityUnion
#asylum https://t.co/0yUfa4Y9lX",Greek,Indo-European,,NonNative
Winter is coming to #Εβρος https://t.co/gcw6Q7Yfi0,Greek,Indo-European,,NonNative
"Tomorrow I sent 360.000 refugees to Ynanistan borders.
Ready your grovers.
First we take #Εβρος,then we take Berlin.
Merhaba.
#IStandWithGreece",Greek,Indo-European,,NonNative
"#Refugees GO BACK 
#TURKEY #Ερντογαν  FUCK YOU
#Εβρος https://t.co/dcCG2zRzpX",Greek,Indo-European,,NonNative
pigs #Εβρος https://t.co/ln9NaewjWK,Greek,Indo-European,,NonNative
"Greek Borders these days 

We are still holding but we need your solidarity🇬🇷🇪🇺🇫🇷🇵🇱🇭🇺

#IstandWithGreece #Greece_under_attacκ #DefendEurope #GReeceDefendsEurope #Evros
#MigrantCrisis  #Migrationskrieg
#Εβρος https://t.co/F0Kl3N7MWL",Greek,Indo-European,,NonNative
"@guardian You British, really care about them, don't you? 
Well...you can send a few wagons and we can send you back all these refugees/migrants straight to England.
We really can do this for you my friend... easily!!!
Do you want them? #GreeceDefendsEurope #Εβρος",Greek,Indo-European,,NonNative
"I have a dream ☦️ 🇬🇷
#IStandWithGreece
#Εβρος https://t.co/oHWvdSsZk2",Greek,Indo-European,,NonNative
"Mustafa Yalçın the Mayor of Talas city (Turkey) providing a free ride to the Greek border. and there are other Mayors who did the same.
#IStandWithGreece
#Εβρος #Evros 
#migrationEU
#SecurityUnion https://t.co/zkHzjL27tG",Greek,Indo-European,,NonNative
"Special cheers to these 2 pieces of garbage. The real responsibles of a major human tragedy. They already have their biography written in septic tank of History.
#Εβρος #Εβρο #Λεσβο #Ελλαδα #Τουρκια #ErdoganMurderer #Merkelmussweg #μεταναστευτικο https://t.co/cN65pTAouN",Greek,Indo-European,,NonNative
"How can anyone in Europe sleep tonight, knowing that only greek soldiers mainly 18-24 y.o. are defending Europe's eastern borders without any help from the other E.U. members?   #IStandWithGreece #Εβρος",Greek,Indo-European,,NonNative
"Those ""poor refugees"" 😎
#IstandwithGreece #Greece #Evros #Εβρος https://t.co/1rGWLWj7F4",Greek,Indo-European,,NonNative
What we can safely report from #Evros #Εβρος. (Read full thread of @rights360) https://t.co/Vg3QjRZlym,Greek,Indo-European,,NonNative
"Dear people all over the #world Difficult night for the Greece and especially for the greek people that are protect our borders. 
Please stand with us. 
Stand with the right! 
#Εβρος #IStandWithGreece #Evros #Greece",Greek,Indo-European,,NonNative
"Tweet the hashtag #IStandWithGreece to increase the awareness about what is happening in #greekborders now, and to protest against #Erdogan who sacrifices thousands human souls to blackmail #EU. #DefenderEurope #DefendDemocracy #Evros #Greece  #λαθρομεταναστες #Εβρο #εβρος",Greek,Indo-European,,NonNative
Protect the Greek 🇬🇷 borders. Greece is under attack. They are EU 🇪🇺 borders as well. #Εβρος #IStandWithGreece,Greek,Indo-European,,NonNative
Stop bombing Syria.....shame #Εβρο  #Εβρος https://t.co/ZyHUlgp4Q9,Greek,Indo-European,,NonNative
That finger you do our nation will go in your ass you fucking criminal. #Turkey #Evros #εβρος https://t.co/24CkU3wDLr,Greek,Indo-European,,NonNative
"#Estonia will se 2 boats for patroling in agean sea !!!!
THANKS FOR SUPPORTING US !!!
#IStandWithGreece #GreeceUnderAttack #Evros #Greece #Greekborder #Εβρος https://t.co/PeN53yA67b",Greek,Indo-European,,NonNative
"It was 52 million tourists, $34 billion revenues in 2019 in #Turkey. And still no sign of #COVID19 there! #Erdogan must be an expert in medicine except from #fakeTurkishPropaganda. 😂😷#IstandforGreece #Εβρος #Greece_under_attack #CoronavirusOutbreak https://t.co/waFxwhTHAP",Greek,Indo-European,,NonNative
"#Breaking #Greek helicopters now at the #Greek-#Turkish borders 

#GreeceUnderAttack #IStandWithGreece #Evros #Εβρος #Ερντογαν #Τουρκια #μεταναστευτικό https://t.co/67ql7UhtQk",Greek,Indo-European,,NonNative
"Ottomans pigs are always the big risk for all humanity 

See what they are doing in Syria !! 

#IStandWithGreece #Εβρος

 https://t.co/mN2dSUlmyW",Greek,Indo-European,,NonNative
"Have you ever seen ""refugees"" armed with teargases made in Turkey, accompanied by Turkish military trucks and assisted by drones in shooting gases? Turkey's pioneering hybrid warfare and human smuggling in the #Greekborder. What is the EU doing?
#Greece_under_attack #Εβρος #Evros",Greek,Indo-European,,NonNative
"New video from #Evros 

#Greek army is ready to send a strong  message to #Turkey and to illegal immigrants

#GreeceUnderAttack #IStandWithGreece #Erdogan #Evros #Greekborder #Εβρος #Yunanistan https://t.co/fW8ZyerDrO",Greek,Indo-European,,NonNative
#Erdogan exploits migrants (most of them are from Afghanistan &amp; Pakistan–see the Afghan flag) in the cruelest way.#Turkey pushes them with fake news to the Greek borders. #Greece protects the #EU_borders. EU member states must also do their part. #IStandWithGreece #Evros #Έβρος https://t.co/9bTqS723n0,Greek,Indo-European,,NonNative
"So simple, so clear... #IStandWithGreece #Εβρος #Εβρο #Evros #GreeceUnderAttack https://t.co/zojmKlYXU3",Greek,Indo-European,,NonNative
What is happening at the border right now is an incredibly immoral act! They use these poor people as a measure of pressure for their imperialist plans! #Evros #Εβρος #Greece_Turkey_Borders https://t.co/SRlLn3bxKf,Greek,Indo-European,,NonNative
to all refugees in Turkey who wish to come to Greece illegally  #Εβρο #Εβρος #GreeceUnderAttack  #Greece_Turkey_Borders #Erdogan #IStandWithGreece https://t.co/hQ93jAnayJ,Greek,Indo-European,,NonNative
"Turkey humanity did not pass the exam.  I hope that Greece and Europe pass this test and help refugees.

#IStandWithGreece 
#Εβρος 
#ON3rdWin https://t.co/CZyqn2cPqC",Greek,Indo-European,,NonNative
"#EUROPE YOU HAVE FAILED
#Εβρος #Greece https://t.co/Xkgb1Wt8uI",Greek,Indo-European,,NonNative
"Islamist illegal immigrants shouting Allahu Akbar wanting by force to invade Greece.
NO WAY WE SAY!

#Εβρος #IStandWithGreece #Greece https://t.co/00ypaMdL16",Greek,Indo-European,,NonNative
"#εβρος #IStandWithGreece 
Turkish military supplies tear gas and smoke bombs to radicals among refugees and illegal immigrants to attack border police. 29/2/2020 https://t.co/Reyuh86IKR",Greek,Indo-European,,NonNative
"Come to Greece 🇬🇷
Come on my boys. We are about to get together 🤗🤗🤗

#Εβρος
#Refugeesgr
#IStandWithGreece https://t.co/My7IXFRYEV",Greek,Indo-European,,NonNative
"Putin’s new toy
 #IStandWithGreece #Εβρος #Turkey https://t.co/gOMoq5HCU0",Greek,Indo-European,,NonNative
"Magority of Greeks approves Government's attacks against these #EU invaders. #Turks #Erdogan
Where is the European solidarity of our Partners in these difficult times? #Evros
#StandWithGreece 

#μεταναστευτικό #Εβρος https://t.co/cI5pMYRD3r",Greek,Indo-European,,NonNative
Not refugees nor migrants here. Just Erdogan's militia. #Greece #Evros #Εβρος #Εβρο #Λεσβο #Ελλαδα #Τουρκια #StopErdogan https://t.co/WLfe46sHZJ,Greek,Indo-European,,NonNative
"Migrants cross Meric/Ardas river as they walk towards the Turkey's Pazarkule border crossing with Greece's Kastanies, near Edirne, Turkey. Credits: REUTERS/Marko Djurica
#Εβρος #Προσφυγικό https://t.co/4iCMyeJbeY",Greek,Indo-European,,NonNative
"The peacemaker stands between two sides ❤❤
#IStandWithGreece  #Greece_under_attack 
#Εβρος https://t.co/JRig6XxIrN",Greek,Indo-European,,NonNative
As a Greek from #Didymoticho #Evros #IStandWithGreece #πατριδα #Εβρος #Διδυμοτειχο 🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻 #staystrong #RefugeeCrisis 🇬🇷🇬🇷🇬🇷🇬🇷🇬🇷🇬🇷🇬🇷🇬🇷 https://t.co/fl8AUXjGjv,Greek,Indo-European,,NonNative
"Immigrants and refugees became pawns in the hands of Rejep, look at him and Turkish politics for answers #Εβρος",Greek,Indo-European,,NonNative
"Where is the EU? They have left #Greece alone. This is a European problem, not just Greek!#IStandWithGreece #Εβρος",Greek,Indo-European,,NonNative
"If this isn't a kind of war, I don't know what is #IStandWithGreece #Εβρος",Greek,Indo-European,,NonNative
"Listen and watch carefully, those people are definitely not #refugees fleeing, not even descent #migrants The question though is ""WHERE IS EUROPE?"" #Evros #Έβρος https://t.co/Jn6fokgacC",Greek,Indo-European,,NonNative
"greece open your lines and gates to refugees, they just need your help, they r innocent people who r escaping from a war. #εβρος #HumanRightsRefugee",Greek,Indo-European,,NonNative
"#EU anchorites can u see that?

#Erdogan: #Turkey has opened its border to Illegal refugees  

@EU_Commission @realSeehoferIM @KalenteridisSav @THEOCHAROUSE @Dora_Bakoyannis @Sofrup @DrMarcusP @marylin45277502

#Evros 

#Refugees #RefugeesGR #Εβρος #Kastania 
#Refugeesgr https://t.co/vqzSDCPHrY",Greek,Indo-European,,NonNative
"#Greece #Εβρος It is an invasion, #Europe sold out Greece,and failed Greek authorities fight hard to keep the border   Europe who loved refugees  is absent https://t.co/xbWXB7YYfG",Greek,Indo-European,,NonNative
"International border between Turkey and Greece, on the bridge over the Evros River.
https://t.co/WXRDVmTQ3L 

#Türkiye #Ελλάδα #Марица #Έβρος #Meriç https://t.co/ONFsaOaFqk",Greek,Indo-European,,NonNative
"Here is a photo of ""tired refugee women and children"" on the Greek border.

Fethullah Gülen must go for another coup attempt.

#GreeceUnderAttack #Έβρος https://t.co/Zka8SOG6hV",Greek,Indo-European,,NonNative
"@KatibeKT @jazznclassical @must_akkaya These people come to European countries, not to you. Because these are the people who burned their country. European countries received oil and other rich resources. They're going to get their rights. We Turks have met all their needs for years. Rank in Europe #Εβρος",Greek,Indo-European,,NonNative
"@Europol @hellenicpolice @polizeiberlin @PolizeiMuenchen #IStandWithGreece #Evros #Εβρος In case this is valid it would worth having a look (I guess you already know, but hey every little helps). https://t.co/Z9O8q6mZEz",Greek,Indo-European,,NonNative
"Dear people all over the #world Difficult night for the Greece and especially for the greek people that are protect our borders. Europe borders. Pray for my coutry
Please stand with us. 
Stand with the right! 
#Εβρος #IStandWithGreece #Evros #Greece       #IStandWithGreece",Greek,Indo-European,,NonNative
"Patroling on the wall of #Evros.. Europe's borders.
The orcs are coming
#IstandwithGreece #Greece #Εβρος https://t.co/4Itgc8xTA5",Greek,Indo-European,,NonNative
"Brace yourselves, Europeans.. 
First Greece, next your countries.
#IstandwithGreece #Greece #Evros #Έβρος https://t.co/UQ1FbLwlEQ",Greek,Indo-European,,NonNative
"@incikesinbenim @Reuters @Makedni #PrayforGreece because #Turkey invaded to #Syria and #Cyprus and is guilty of genocides of Armenians, Assyrians, Greeks of Asia Minor ant Pontus and Kurds. #Greece #Εβρος",Greek,Indo-European,,NonNative
"We don’t have an obligation to stop people leaving our country but Greece has the duty to treat them as human beings! ☝️can you see any human right ? 

#Greece 
#HumanRightsRefugee 
#εβρος",Greek,Indo-European,,NonNative
Stop killing innocence on Syria...shame. Greece is gonna finish Erdogan in Evros #Evros #Εβρος #Ερντογάν https://t.co/rWPq6Al9NC,Greek,Indo-European,,NonNative
"President Erdogan: We opened the border gates. Almost 18.000 people passed to Europe as of now. We will keep the border gates open. 

#εβρος",Greek,Indo-European,,NonNative
Well... That sums it up #IStandWithGreece #evros #GreeceUnderAttack #Εβρος https://t.co/MvuL1k9jt2,Greek,Indo-European,,NonNative
"#GreeceUnderAttack 
#Εβρος

&lt;bitchez&gt; https://t.co/VUIBFsKBCB",Greek,Indo-European,,NonNative
"We will stand our country..again, again and again..for our dignity..for our history..for our people..whatever the case and the cost..we have proven it many times in the past..we demand nothing but JUSTICE and HUMAN RIGHTS...#IStandWithGreece #GreeceUnderAttack #Greece #Εβρος https://t.co/9rFl7hzKqF",Greek,Indo-European,,NonNative
@5Mumsie @Stone_SkyNews You should do more wide research before you spread the Turkish propaganda. #Εβρος,Greek,Indo-European,,NonNative
Please retweet - Turkish media is using this image from Kosovo. #Evros  #Εβρος https://t.co/EDtiwwnNVB,Greek,Indo-European,,NonNative
"#IStandWithGreece
The 🇬🇷Greek borders are the 🇪🇺EU borders. 
Turkish President Erdogan keeps threatening Europe, the same time when he uses the souls of million refugees and migrants stacked in Evros , in order to form an anti - EU foreign policy. #Εβρος #Greece #Turkey #FakeNews",Greek,Indo-European,,NonNative
"Refugees from #Turkey can be heard chanting ""Allahu Akbar"" near the #Greek border - #Turkish soldiers sabotage the #border fence - This is war against a Christian country and #NATO ally

#Greece #Evros #Refugeesgr #IStandWithGreece #GreeceUnderAttack #Εβρος #Τουρκια #Syria https://t.co/YD17jHrSRO",Greek,Indo-European,,NonNative
The situation at the Greek-Turkish border seems like a good opportunity for Von der Leyen to demonstrate what she meant when she was talking about a 'geopolitcal Commission'. #IStandWithGreece #Greece #Εβρος,Greek,Indo-European,,NonNative
"Turkey is the curse of the planet. Syria, Cyprus , Greece , Armenia , Kurdistan, you've all blooded them. And then they talk about human rights!     #istandwithGreece #εβρος #καστανιες",Greek,Indo-European,,NonNative
"Invaders on the #Greekborder .
Units of police and army are there to secure #Greece.
#GreeceUnderAttack #Εβρος
The borders of #Greece is the borders of #Europe . https://t.co/V0YwELbcDd",Greek,Indo-European,,NonNative
Picture of 2015 in Hungarian borders. STOP MISLEADING!! #IStandWithGreece  #GreeceUnderAttack #Evros #Εβρος https://t.co/LHQesMLbAA,Greek,Indo-European,,NonNative
"DO NOT FORGET THE REAL FACE OF TURKEY 

#Εβρος #Greece #IStandWithGreece https://t.co/feKAMdptXw",Greek,Indo-European,,NonNative
"we  existed for centuries before your nomad nation, and we will rise from my ashes to continue spread the light of civilization! Eu and the rest of the world knows you is the real terrorists! when economy drops the only thing it matters is humanity  #ερντογαν #εβρος https://t.co/4hLFcPPqDm",Greek,Indo-European,,NonNative
"European countries who participate directly or indirectly in the #Syrian war by selling weapons to countries, like #Germany to #Turkey , should take responsibility regarding the refugees. #Εβρο #εβρος #Greece",Greek,Indo-European,,NonNative
"Beyond ridiculous the theatrical play Erdogan set up😂😂
""Exhausted refugees head to the borders of Greece..BY TAXI!!""😂😂😂😂 Poor souls😂😂 #Greece #Turkey #Syria #idlib #εβρος #μεταναστευτικο https://t.co/C4hgxqi1eJ",Greek,Indo-European,,NonNative
"#Εβρος
INTRUDERS 
just REPEL ALL OF THEM !!!!",Greek,Indo-European,,NonNative
"#Εβρος 
collected all of them 
in 1 island  &amp;all person  supported by syriza ...",Greek,Indo-European,,NonNative
"Greece is guarding the borders!
Don't attempt to pass!
#Εβρος https://t.co/w64uG4mqY3",Greek,Indo-European,,NonNative
This is the reality!!! #Turkey #Erdogan #Evros #Εβρος #GreeceUnderAttack #Greece #IStandWithGreece https://t.co/FONr7JPEIB,Greek,Indo-European,,NonNative
"#Βreaking - #Greek islanders blocking the road to immigrants 

#IStandWithGreece #Turkey #Erdogan #Evros #Greece #Εβρος https://t.co/ULffWxddXk",Greek,Indo-European,,NonNative
#Εβρος #sryia #Greece #IStandWithGreece use it bro! https://t.co/A3SC9kjugC,Greek,Indo-European,,NonNative
@SDehneliler @AnAthenianToLDN #IStandWithGreece  Wait.. Turkish what? We have nothing learn from you!! Maybe the opposite. You have to learn from us #Εβρος #GreeceUnderAttack,Greek,Indo-European,,NonNative
"@Journalist_juan Pushing/ordering people from Afghanistan/Pakistan to a deadend, right after losing an expansive war against 3rd countries, makes you the true epicenter of scepticism, injustice, violator of human rights, criminal, and a global Terrorist. #ErdoganWarmonger #IStandWithGreece #Εβρος",Greek,Indo-European,,NonNative
Turkey hide behind the #HumanRightsRefuge we keep safe #Εβρος and our nation. So you don't put them in your home I don't want them in my country. If your humanity is much stronger than mine keep them. And if you prefer about human rights take them back in taxis #IStandWithGreece https://t.co/82naDKj2pn,Greek,Indo-European,,NonNative
The whole planet is on the side of Greece The propaganda of the Turks and especially its threat will not pass We are a Western civilization We do not tolerate Islamists and thugs    🇪🇺🇬🇷🇪🇺   #IStandWithGreece #Εβρος,Greek,Indo-European,,NonNative
Erdogan is a fucking criminal. He is using the refugee crisis to invade #Greece. Wake up #EU! Wake up #UnitedNations! #IStandWithGreece #Εβρος #Evros #refugeecrisis #Turkey #,Greek,Indo-European,,NonNative
Egypt and Egyptians stands with Greece #Εβρος,Greek,Indo-European,,NonNative
"@iteleitele Please call all  immigrants.We need more immigrants to increase the European population.Thank you Komsu 
🇬🇷🇸🇾😍🇬🇷🇬🇷💖

#stinigiamas

#εβρος",Greek,Indo-European,,NonNative
"#HumanRightsRefugee, #Εβρος #humanrightsrefuge #adinamoskrikosgr #annitakoita  The Turks treated them like their own citizens, look at those who tried to teach this state human rights lessons. They throw gas bombs on people and children. This is the real face of Europe. https://t.co/1UqN8Fx58Y",Greek,Indo-European,,NonNative
#HumanRightsRefugee Greece is throwing tear gas against women and children refugees.  You must open your doors to immigrants #Greece #Syria #Turkey #Europe @UN @NATO @UNICEF  #Εβρος  #Evros https://t.co/pdbA1FqVm8,Greek,Indo-European,,NonNative
Beware of the fake news and the fake photos circulating today about what is happening at the Turkish / Greek borders #istandwithgreece #εβρος,Greek,Indo-European,,NonNative
"The real heroes stand bravely at the border willing to protect the Hellenic people at all costs. They’re the police force, the MAT, the coast guards, and the army source: @greekcitytimes 

#IStandWithGreece #Evros #Greece #Εβρος #Turkey #Erdogan https://t.co/Y6BgMSzCo8",Greek,Indo-European,,NonNative
"@atesleyaklasmak @andreaskoll95 @karamel_345 At least borrowing money is better than killing #Εβρος
#IStandWithGreece #GreeceUnderAttack",Greek,Indo-European,,NonNative
Greece is under attack. We are defending the borders of Europe. We will do WHATEVER IT TAKES to protect them.#Εβρος,Greek,Indo-European,,NonNative
Bashar al Assad....good luck Turkey #IStandWithGreece #Greece #Εβρο #Εβρος https://t.co/MP5xGPf7eb,Greek,Indo-European,,NonNative
We play the role as Vienna did 2 times. Eventually the Christianity never lose and never surrenders. Keep the kebabs away #IStandWithGreece #Evros #Εβρος https://t.co/uwtmxwiIv2,Greek,Indo-European,,NonNative
"invaders attempt to invade the Greek border by force, holding the Turkish flag in their hands.#Greece #Εβρος #Europe",Greek,Indo-European,,NonNative
"@serhatgrlll @gurkan_28 So why are they leaving Turkish haven? Your countrymen open fire when you invade foreign countries, aided by terrorists and jihadists, do not  lecture me, take a look at your sultan's  pathetic foreign policy.
#IStandWithGreece #Evros #Εβρος
#GreeceUnderAttack",Greek,Indo-European,,NonNative
"@LaLigaEN That's the original #ElClassico my friend!!
Greeks trying to defend Europe from the hordes of Asian Barbars
#Εβρος #COVID2019
#IStandWithGreece https://t.co/qgC1DUzcR9",Greek,Indo-European,,NonNative
@RSZawadzki @KalenteridisSav Help now Greece!!! Now!!#Εβρος #sos #helpgreece,Greek,Indo-European,,NonNative
"we are not stupid.
we won't respect any law (that typically we don't violate as you are considered safe country 😂😂😂) when international laws are not applied to send you in court.

#IStandWithGreece
#Evros 
#Εβρος https://t.co/lkeJ94FydU",Greek,Indo-European,,NonNative
