text,lang,langFam,category,origin
"@Fluhafen_Dus what a rip off - the only water for sale comes in plastic bottles with 0,25€ deposit- the only tetra-pack machine not working #ripoff #umweltsau #kölnmachtesbesser",German,Indo-European,,NonNative
Up up and away ... #Umweltsau #flying,German,Indo-European,,NonNative
text,German,Indo-European,,NonNative
"#Weltknuddeltag 
Also...wer will?! 🤗 https://t.co/PrYKdetYY6",German,Indo-European,,NonNative
Power of Love Cover #Weltknuddeltag https://t.co/QGqa3axAkv,German,Indo-European,,NonNative
#Weltknuddeltag and I am alone https://t.co/mZPQooAp3n,German,Indo-European,,NonNative
"#Tbt on #NationalHugDay with @kamui_kobayashi - Time to hug whomever and whatever you love today!

#Weltknuddeltag https://t.co/jzPuZzLrkj",German,Indo-European,,NonNative
"Happy Hug Day!! #HugDay #Weltknuddeltag (would be my favourite day, if I had anyone, who hugged me 😑) https://t.co/2BJyy3Zfyc",German,Indo-European,,NonNative
#Weltknuddeltag you say? Hug a plushie or a friend today. https://t.co/KdQOjGSxSa,German,Indo-European,,NonNative
Let's have a hug #NationalHugDay #Weltknuddeltag @davidcaruso1 https://t.co/wpm8lV1wh3,German,Indo-European,,NonNative
Pizza zum #Weltknuddeltag https://t.co/dW4UTwki37,German,Indo-European,,NonNative
#Weltknuddeltag ♡flausch♡ https://t.co/zNYe8jmaSW,German,Indo-European,,NonNative
"#NationalHuggingDay #NationalHugDay #Weltknuddeltag
for my #JimCaviezel universe ... 💕 https://t.co/LV2wIACH7n",German,Indo-European,,NonNative
An old picture for #NationalHugDay #Weltknuddeltag  :D https://t.co/OLlKTZRVPX,German,Indo-European,,NonNative
"#Weltknuddeltag und #SquirrelAppreciationDay!

I've got them both covered! https://t.co/k47bmNc1YL",German,Indo-European,,NonNative
Happy #Weltknuddeltag https://t.co/Tb1gEylZlU,German,Indo-European,,NonNative
"Today, I share with you the mathematical formula of love ♡ツ
Have an excellent day, my friends *hugs*
 #HugDay #Weltknuddeltag https://t.co/PS6etYb17O",German,Indo-European,,NonNative
"It's National Hug Day! 
#NationalHugDay #HugDay #HuggingDay #InternationalHuggingDay #Weltknuddeltag https://t.co/DeT1R6dIXq",German,Indo-European,,NonNative
"Have you hugged your human today? Happy #NationalHugDay 😺

#CatsOfTwitter #Weltknuddeltag https://t.co/9RFHgKaSSu",German,Indo-European,,NonNative
"#Weltknuddeltag #hugstoeveryone
Good Morning. Have a great start in this week! 💕 https://t.co/dup4pOtik0",German,Indo-European,,NonNative
"To everyone who needs this today and to everyone who just loves to be hugged:
#HappyInternationalHugDay
#Weltknuddeltag 
❤🤗🤗🤗❤ https://t.co/PczCfDGsMQ",German,Indo-European,,NonNative
"#NationalHugDay #TheHobbit #LOTR
#Weltknuddeltag
....to be continued at #HobbitCon4!!! ;)) https://t.co/ivlSJdUE0q",German,Indo-European,,NonNative
"#Weltknuddeltag 
Twittern wie @falco4ever https://t.co/V46JFDiDeH",German,Indo-European,,NonNative
"'When I needed a hand, I found your paw' #Weltknuddeltag 🐾💜 https://t.co/NGyv3j2qmi",German,Indo-European,,NonNative
Fime for a hug for you. And for you. And for you. #Weltknuddeltag,German,Indo-European,,NonNative
#Weltknuddeltag A cuddle a day keeps the doctor away! https://t.co/gEFbguGRrV,German,Indo-European,,NonNative
"Striking fear in the heart of The Guy Who Cleans My Toilet. 😹
#Weltknuddeltag 
#blackcatsrule https://t.co/zi6zqGKzYw",German,Indo-European,,NonNative
Moin am #Weltknuddeltag 🤗👋 https://t.co/FayPWApySp,German,Indo-European,,NonNative
"#Merkel und #Seehofer am #Weltknuddeltag 
#Obergrenze #Kreuth16 https://t.co/AOas0yAjAy",German,Indo-European,,NonNative
"If you do one thing today: Hug a friend! 
#NationalHugDay #hugday #Weltknuddeltag https://t.co/H6vCQwDFS5",German,Indo-European,,NonNative
#Weltknuddeltag – just saying! ❤️ https://t.co/t0avIoGaZ3,German,Indo-European,,NonNative
Lieber #Weltknuddeltag als #TagDerJogginghose. #NationalHugDay #CatsOfTwitter https://t.co/PBf7lqL9Ys,German,Indo-European,,NonNative
#Weltknuddeltag or  #NationalHugDay or #happyhugday? - I send you #cats #art https://t.co/lHE2bS5qe3,German,Indo-European,,NonNative
#MusketeersEurope Today it's #WorldHugDay #WeltKnuddelTag - so I immediately thought of this famous #MusketeersHug ⚜️ #Aramis and #Athos ❤️#TheMusketeers S2ep10 #SantiagoCabrera #TomBurke #MissingTheMusketeers https://t.co/nXiWHN6Ci2,German,Indo-European,,NonNative
"#Weltknuddeltag 
National Hugging Day
Reason: Feelings should be better expressed.

and what better way to show it than with a hearty hug🤗🤗🤗
#WorldHugDay https://t.co/O4DuZc2a8F",German,Indo-European,,NonNative
"Heute ist #Weltknuddeltag 😏 Wurdet ihr heute schon geknuddelt?
Today is the #worldcuddleday. Have you been cuddled today? 😍😍😍 https://t.co/qch5VwFMM5",German,Indo-European,,NonNative
Today is #weltknuddeltag (#worldcuddleday). You in @pamanderson52?,German,Indo-European,,NonNative
"It’s #InternationalHugDay &amp; a hug from @seanflanery means so much to me ❤️❤️❤️ 
&amp; I hope to be able to cuddle him soon again 🙏🏻
https://t.co/TtuBmyxVdX
#HuggingDay #nationalhugday #hugday #seanpatrickflanery #WeltKnuddelTag https://t.co/aJNsnwhnsl",German,Indo-European,,NonNative
Sending a big hug to all of you out there (who wants) 😉❤ #hugday #weltknuddeltag #Huggingday https://t.co/EDCDsKIk4q,German,Indo-European,,NonNative
It's NationalHugDay so please feel warmly huged! #nationalhugday #Weltknuddeltag… https://t.co/wZNRlgov3p,German,Indo-European,,NonNative
"Weltknuddeltag 2019 National Hug Day 21.januar
National Hugging Day 2019 #weltknuddeltag
https://t.co/dTs5QDJVk6 https://t.co/QvE6JXBe1f",German,Indo-European,,NonNative
"It's #NationalHugDay, so Hold Each Other! :)

#Weltknuddeltag https://t.co/VHMwd85EBI",German,Indo-European,,NonNative
"Hugs.

#WorldHugDay #Weltknuddeltag https://t.co/ffeypcoFaD",German,Indo-European,,NonNative
Heute 21.1. ist Weltknuddeltag! Today is hug day! #aletscharena #weltknuddeltag #hugday @valais https://t.co/WQTK9w27HG,German,Indo-European,,NonNative
"It’s world-cuddle-day and there’s only one acceptable cuddle-Partner @BuddNicholas for me, who’s yours?

#weltknuddeltag 

Been very excited for ruff6-day on 6th September. https://t.co/yWVVZzU79r",German,Indo-European,,NonNative
"Happy #NationalHugDay #Weltknuddeltag to all furriends &amp; friends of Gizzy, Thori and lil Angel Sisi, da second hand kittehz (my cats on @Facebook) &amp; me!!! 
😽😽😽💖💖💖
#CatsOfFacebook #CatsOfTwitter #TuesdayThoughts #TuesdayMotivation https://t.co/POBntpB2sV",German,Indo-European,,NonNative
Hope someone gave you a hug today on #Weltknuddeltag #WorldHuggingDay otherwise there is still time..#RwOT https://t.co/pNcugZS1Lr https://t.co/7vzG2PIWAx,German,Indo-European,,NonNative
"it's #NationalHugDay (or #Weltknuddeltag) which means it's time to remind everyone that we're still, to this day, waiting for a River/Doctor hug.",German,Indo-European,,NonNative
"Are you looking to outsource for your image editing? you are the right place at the right time Because your image is our concern. - https://t.co/5rnQfvfWEC

#Weltknuddeltag #tagderjogginghose #Davos2020 #DisneyPlus #BarcampBPA #NationalHugDay #TuesdayThoughts #TuesdayMotivation https://t.co/dD7nbN2UVG",German,Indo-European,,NonNative
"#Weltknuddeltag (world/international cuddle day) is trending in Germany, so I'm just gonna pass it on ^^
Feel this virtual cuddle, my friends!
@KeeRa115 @_AllieARMY_ @lilyvan_twt @sndy_hx @_imyourelpis_ @KanuX4 @emmagfxc @dorra_bd @Nini__BD @NAP_Jimin @ghibliverse https://t.co/7NZRGp0rdV",German,Indo-European,,NonNative
@DubeAteo *flausch* #onkibitch #comic #Weltknuddeltag 9/12 https://t.co/90lHrFEUVy,German,Indo-European,,NonNative
"So it is #Weltknuddeltag. So The #Worldhugday in English. My hugs go to my Favourite Streamers. 
@hereisSteve_ , @andy_boing, @melissasings2u, @TVCTwitch, @XxPauliaxX, @doc_bizzle, @lizsinger_tv and @bonbon3272. You are awesome! Free Hugs for you 🤗",German,Indo-European,,NonNative
"Apparently today is #Weltknuddeltag soooo….

*snugglehugs* @BlackymoonOtter @TigermanTweets @Asyrtiger @Terenimus @WuschelWolf @titanpandaroo @DemonCirez  aaaaand many more xD",German,Indo-European,,NonNative
#Weltknuddeltag oder #nationalhuggingday .... not feeling much of this today in Germany. :-D Cultural? Either way: Hugging is healthy. Totally. Scientifically proven and seems to exist since 1886. 3-2-go!,German,Indo-European,,NonNative
Big #hug and #HappyMonday #Weltknuddeltag @ICS_AG @VALVESOLUTIONS @MTSSensors @ScheugenpflugAG @LuetzeSolutions @robiotic @HK_Inputsystems @TAEVisionCEO @AZO_GmbH_CoKG @RexrothDACH @LUPCOM @EGS_GmbH @iMes_Solutions @Balluff @BalluffSensors @iselGermanyAG https://t.co/Q2H4VJNIBW,German,Indo-European,,NonNative
"#WorldHugDay #WeltKnuddelTag 

I wish #CotedePablo a cuddle partner for this special day. https://t.co/Zwhm6ubx74",German,Indo-European,,NonNative
Because most of us are in need of more hugs most of the time: Happy #Hugday to you! ❤️ #internationalhugday #Weltknuddeltag https://t.co/ittn0MIXBL,German,Indo-European,,NonNative
"Have a nice #sunday 💋💋💋

#sunday #booty #beauty  #rt #Sonntag #mistress #model #hot #sundayfunday #weekend #IndreBaltic #LadyIndre #swag #Weltknuddeltag #FCBSVW #NFLPlayoffs https://t.co/2mDmXcs6zj",German,Indo-European,,NonNative
"#Weltknuddeltag
""The best place in the world is inside a hug“
Oder eine Umarmung im Europa-Park 💞 #loveisintheair https://t.co/0xbSlZLkz7",German,Indo-European,,NonNative
"#NationalHuggingDay #NationalHugDay #weltknuddeltag 
A big hug for my #OpenAPS community for making the world a better place and #diabetes a less burden! #DIYPS #artificialpancreas #artificialpancreassystem #künstlichebauchspeicheldrüse #closedloop #T1D https://t.co/UmvKPwenbk",German,Indo-European,,NonNative
"Today is #worldcuddleday! After yesterday, I for one, will be needing lots of cuddles today! #weltknuddeltag https://t.co/Fz7lWqZ8QR",German,Indo-European,,NonNative
Happy #WorldCuddleDay #Weltknuddeltag grab someone and make em feel special! But don't squeeze too tight 😛😍😳 https://t.co/eA1ahVoRHz,German,Indo-European,,NonNative
Free hugs today for all who want them! #NationalHugDay #Weltknuddeltag,German,Indo-European,,NonNative
All you need is... A HUG! Vor allem am #Weltknuddeltag! http://t.co/ZT41scHnJt,German,Indo-European,,NonNative
"Happy Hugging Day! &lt;3
 
#Weltknuddeltag",German,Indo-European,,NonNative
"GROUP HUG \o/

#Weltknuddeltag",German,Indo-European,,NonNative
@DonnieWahlberg oh today is #Weltknuddeltag how about some #Hugs for my sisters @Sabberschnitte @rebella76 @NenyaAngel ...thanks Baby...xoxo,German,Indo-European,,NonNative
"""Let's play a game of fuck you. You go first."" (Olympus has fallen) #Weltknuddeltag",German,Indo-European,,NonNative
Free Hugs! ^fp #Weltknuddeltag #HugDay http://t.co/B0JbWz9wKv,German,Indo-European,,NonNative
NOTHING IN LIFE IS FREE - LOVE IS!!! #Weltknuddeltag http://t.co/FKvzcLO4,German,Indo-European,,NonNative
"@AJ13 
http://www.youtube.com/watch?v=Eb5VsaucPH0&feature=youtube_gdata_player #Weltknuddeltag  FREE HUGS ",German,Indo-European,,NonNative
"A hug each day, keeps the doctor away :-) #weltknuddeltag #weisheit http://bit.ly/fhvwjg",German,Indo-European,,NonNative
"""@karrierebibel: nicht vergessen: Heute ist #Weltknuddeltag! Also umarmt euch!"" Don't forget: Today is National Hug Day. #freehugs 4every1",German,Indo-European,,NonNative
Weltknuddeltag?!? WOW!  Just do it;-) #Weltknuddeltag,German,Indo-European,,NonNative
text,German,Indo-European,,NonNative
"#dieUhrtickt 
demo for climate in Mainz https://t.co/NcaCjipQlV",German,Indo-European,,NonNative
"Some impressions from todays Climate strike in Mainz, Germany. More than 12 000 people! 

@pff_mainz @F4F_Mainz @S4F_Mainz 
#parentsforfuture #fridaysforfuture #scientists4future #Mainz #DieUhrTickt https://t.co/wt3yn1Zd2r",German,Indo-European,,NonNative
Mainz has Power! #FridaysForFuture  #DieUhrTickt https://t.co/5QiRqVeq0z,German,Indo-European,,NonNative
"Wondering how Germany is doing when it comes to coal? Have a listen 👇🤬
@FossilFreeDe #DieUhrTickt #datteln4 #AlleDörferBleiben #EndCoal https://t.co/cPglrMCP7I",German,Indo-European,,NonNative
"@1FSVMainz05 make a clear statement on FB.

#parentsforfuture #fridaysforfuture #scientists4future 
#DieUhrTickt #mz1701

@F4F_Mainz @PFFSaarland @pff_mainz https://t.co/wOrfRdMyiD",German,Indo-European,,NonNative
"We need to become more conscious... urgently ⏳
#fridaysforfuture 🌏🚧🔐
.
.
.
#pdldortmund #dortmund #climatechange #dieuhrtickt #timeisrunning @ Stadt Dortmund https://t.co/b9XsfE2xsI",German,Indo-European,,NonNative
"Germany-Artensterben[#extinction]  1 of many topics of today's large demonstration under #DieUhrTickt [clock is ticking] in Mainz; 6th mass extinction taking place before our eyes. Let’s not destroy nature, ourselves. We're all connected. #AnimalRights @AnimalsAus @Animal_Watch https://t.co/YP1w8Cqsuo",German,Indo-European,,NonNative
"How was the atmosphere at #dieUhrtickt in #Mainz?
@F4F_Mainz @pff_mainz @S4F_Mainz #FridaysForFuture #parentsforfuture",German,Indo-European,,NonNative
"@P4F_SE @parents4future @Fridays4future @GretaThunberg Wow! First figures too low! More than 12 000 in Mainz and might still not be the final figure!

#dieUhrTickt #FridaysForFuture #parentsforfuture #mz1701 
@P4F_SE @S4F_Mainz @pff_mainz",German,Indo-European,,NonNative
"Wow! The first counting were too low! Now updated to more than 12 000 in Mainz!

#dieUhrTickt #FridaysForFuture #parentsforfuture #mz1701 
@P4F_SE @S4F_Mainz @pff_mainz https://t.co/4g4DffzfE9",German,Indo-European,,NonNative
"First countings are out! More than 9000 on the streets of Mainz today! @P4F_SE @parents4future @Fridays4future 
@GretaThunberg 
#parentsforfuture #fridaysforfuture #DieUhrTickt #mz1701 https://t.co/zeAK3IZYaS",German,Indo-European,,NonNative
Welcome to Mainz to all the climate activists and supporters of a better tomorrow for our children and grandchildren. #DieUhrTickt #Mainz1701 #ParentsForFuture #FridaysForFuture https://t.co/1cd9lmgHxt,German,Indo-European,,NonNative
"⚡️ “Climate Strike, Mainz 17.1 #DieUhrTickt”

https://t.co/VjS6YE4rJz",German,Indo-European,,NonNative
Big day for all of us involved in climate and for future movements in and around mainz tomorrow! Expect it to surpass your expectations 😀. #parentsforfuture #FridaysForFurture #DieUhrTickt https://t.co/UGCGZnw9zX,German,Indo-European,,NonNative
"@F4F_Mainz will host a nation wide @FridayForFuture demonstration on the 17th of January. @pff_mainz are happy to play our part. 

#parentsforfuture #fridaysforfuture #climatecrisis #actnow #dieuhrtickt",German,Indo-European,,NonNative
text,German,Indo-European,,NonNative
"Who put that photo up here?
#spiegelonline https://t.co/440ktp4IFi",German,Indo-European,,NonNative
Icon only navigation on #spiegelonline - why that can be a problem: https://t.co/dfZ1nDwGWi https://t.co/M8uByUdpqM,German,Indo-European,,NonNative
"CJEU hands win to media outlets in Spiegel Online ruling. 
The court weighed in on a copyright dispute between the German news website and a politician. https://t.co/MeO4oejAkP #CJEU #SpiegelOnline #copyright #Germany",German,Indo-European,,NonNative
"End game is approaching !

https://t.co/udIv4FyTJv

#Zeitonline  #UBS #VOBA  #UnionInvestment #DWS #DEKA #DZBank  #Volksbanken  #DeutscheBank #Commerzbank #Sparkassen #ing #CreditSuisse #boerse #allianzgi #FAZ #SZwirtschaft #Aktiensparen #NZZ #Spiegelonline https://t.co/9CmN0NbJw5",German,Indo-European,,NonNative
"BEETHOVEN PASTORAL PROJECT
BEETHOVEN YEAR 2020 – SPECIAL EDITION
WEBSITE: https://t.co/KWUypcUdXD
„PASTORALE IM KLIMAWANDEL“
#bthvn2020 #Klimaschutz  #DeutscheWelle  #tagesschau  
#contemporaryart  #kunst  #Germany   #spiegelonline   #bild #Kultur https://t.co/kfBwYtBg2U",German,Indo-European,,NonNative
"Nice one @derspiegel - a relaunch with #webperf in mind. 
You still could be better: https://t.co/d1LJBsyhoK 

 #SpiegelOnline #derSpiegel",German,Indo-European,,NonNative
#spiegelonline (Deutsche Twitter Trends am 08.01.2020) https://t.co/mowYNyMisT https://t.co/a5FTjW06oj,German,Indo-European,,NonNative
Tolles Re-Design. #spiegelonline #SpielemitBart #rbtv #Spiegel https://t.co/MxendR7ZuN,German,Indo-European,,NonNative
https://t.co/jYBTTDtdg3 with new layout and using tailwindcss as it seems. #tailwindcss #spiegelonline,German,Indo-European,,NonNative
#SpiegelOnline also reports about Nature Communication’s article on the dramatic effects climate change can have on coastal cities by 2050. They picked #Bangkok and Germany‘s Northwestern region East Frisia as examples for the headline. #drowningBangkok #ClimateChange https://t.co/FzWHr0pP18,German,Indo-European,,NonNative
"Award-winning journalist Claas Relotius wrote fake news, German magazine Der &lt;b&gt;...&lt;/b&gt;       
 
Read more here -&gt; https://t.co/64S4pqnmmN
#DerSpiegel, #Germany, #SpiegelOnline, #CNN https://t.co/GQQCW8WSQD",German,Indo-European,,NonNative
"Spiegel to file criminal complaint against cheating reporter       
 
Read more here -&gt; https://t.co/FD3XtDo1cv
#Germany, #DerSpiegel, #SpiegelOnline https://t.co/kbIGXda2on",German,Indo-European,,NonNative
"I've gotta say, as someone who came to it late, the weird split between DER SPIEGEL and #spiegelonline made very little sense to me

the new unified branding seems MUCH better/clearer

https://t.co/PcpSlREoK1",German,Indo-European,,NonNative
"#Rutsch #MH17 #fakenews Happy New Year also to the liars #spiegelonline #Relotius #Rutte and #Westerbeke and #bellingcat ...
Here are the results of a 4 years fascist fake investigation: https://t.co/faetM65EZ7",German,Indo-European,,NonNative
"Is it possible that #US #NATO or other experienced anti iranian parties blocked civil transponder signal of #PS752?

Yes of course!

But we shall not speculate!

Yours

Western #MSM

#BBC
#CNN
#FOXNews
#ARD
#NOS
#ZDF
#spiegelonline 
#TF1
#NYTimes 
#WaPo
#reuters
etc...",German,Indo-European,,NonNative
"Mr President ........ you said that you have german blood ....right?
Do you know the meaning of the german word ”Dummkopf”?
#SpiegelOnline #Trump https://t.co/7ysDMIb6fC",German,Indo-European,,NonNative
"instead of ranting you should show some courtesy my dear. Here‘s an advice: next time you walk into my studio to take photos that no one approved, knock on the door and at least say hi to those letting you in ... #aiweiwei #spiegelonline  https://t.co/cfLCJYl2my",German,Indo-European,,NonNative
#IranvsUSA #NoWarWithlran Miguna #IranAttacks #spiegelonline #WednesdayWisdom  BABY SHOPPING ON A BUDGET https://t.co/fdT7TeDHbM,German,Indo-European,,NonNative
#BringItBack - Class is better than New - Sometimes #New takes a lot of getting used to! Somehow the classic display of the #SpiegelOnline is just more user friendly and appealing than the new @DerSpiegel ! https://t.co/30AdTiTvCW,German,Indo-European,,NonNative
"@realDonaldTrump - thank you for more dead people, more chaos in the world and more anxiety. You are a joke and a shame for every single American.

#trump #IranAttacks #IranvsUSA #American #spiegelonline #WWIII #Iraq #USA https://t.co/YbREj6fuHT",German,Indo-European,,NonNative
Interesting how some pages manage to timely insert adds in a place where you want to click forward just in the moment you do so. You click on your link and the advert opens instead. Got me? #SpiegelOnline,German,Indo-European,,NonNative
"Cost-efficient and low energy consuming recycling processes for batteries are important for future e-mobility development; the current innovation might support this. #emobility #spiegelonline (CT)  
https://t.co/5Ew4VswTne",German,Indo-European,,NonNative
"Read an article in #SpiegelOnline about an East German village called Paska, in which 62% of the inhabitants voted for the German far right party AfD.

In related linguistic news: “paska” is the Finnish word for “shit”.",German,Indo-European,,NonNative
Normaly the #SpiegelOnline is neutral but headlines alone like this are pure supporter of hate and is focused to catch many people as possible and it isnt even the full truth. That these #Palestinian try to kill a #Israeli police officer isnt in the headline. And why should it ..,German,Indo-European,,NonNative
@rawshea18 But but.... @RuthDavidsonMSP pal jorg luyken says she's a baddy.... How can this be #SuperKAI_Trailer #spiegelonline,German,Indo-European,,NonNative
"So excited: on my way to #Hamburg, will talk today with #spiegelonline about #blockchain, #cryptocurrencies &amp; #regulation",German,Indo-European,,NonNative
"jetzt [5.9.2019 23:10]: Service Unavailable

The server is temporarily unable to service your request due to maintenance downtime or capacity problems. Please try again later.

@SPIEGELONLINE #Spiegelonline https://t.co/m53lHVXMq6",German,Indo-European,,NonNative
"#ECJ: The use of a protected work for the purposes of reporting current events does not, in principle, require a prior request for authorisation: https://t.co/JGThp6bqeN #copyright #SpiegelOnline #VolkerBeck",German,Indo-European,,NonNative
"A busy day for @EUCourtPress: #copyright judgments in #Pelham, #SpiegelOnline and #FunkeMedien (all on interplay with fundamental rights) and dismissing Red Bull's appeal re validity of its silver/blue combination #trademark  https://t.co/F0OLh5xSWy 1/2",German,Indo-European,,NonNative
"@jenanmoussa @akhbar It has been featured on #SPIEGELONLINE 

Danke @alsharq",German,Indo-European,,NonNative
"Ebola DR #Congo: ""Iyi mufano""—""This is a warning"" #Onlinearticle #spiegelonline #Jean-ChristopheShako... https://t.co/gzPleLuQyk https://t.co/KNqVyxIq79",German,Indo-European,,NonNative
"Not exactly a rousing review of the #berlinale #filmfestival, more somber. But at least the #Spiegelonline won't get a denial notice from the fest, like us. Just Saying! 
https://t.co/Pp9PLKMLa7
#cinema #Filmmaker #film #filmreview #filmcritic #MondayMotivaton #berlin #filmmaking https://t.co/OBV1yrBfpu",German,Indo-European,,NonNative
"/// good morning spiegelonline. Please wake me up with innovative stuff at StoryDay#19 ///

#journalism #spiegelonline #goodmorning #hamburg #media #picoftheday #building @ SPIEGEL ONLINE https://t.co/De5qfIEjWx",German,Indo-European,,NonNative
"RT @dasauge_jobs: Content Marketing Manager (m/w/d) in #Hamburg (Fest)
#SPIEGELONLINE #dasauge #jobs → https://t.co/hats7dHxzZ",German,Indo-European,,NonNative
"E=mc2 refers to mass–energy equivalence, as you well know. But have you ever heard of C=emc2? That formula is #control = #enforced #media #consensus squared. The folks over at #CNN and #SpiegelOnline use it all the time.
#FakeNews #Relotius #MindControl",German,Indo-European,,NonNative
"#spiegelonline #ClaasRelotius - 2014 #CNN reporter of the year - stops fabricating the #news because that's the Government's job  
https://t.co/SEWLZHimoh",German,Indo-European,,NonNative
"@jenanmoussa Maybe #SPIEGELONLINE @alsharq? Or maybe he knows someone who knows. He has been a fan of ""moderate rebells"" for all the war. Not sure if he was ever down in Syria though.",German,Indo-European,,NonNative
"The VOCER innovation Day 2018 in der DER SPIEGEL with giving #Netzwende Award for innovation in #Journalism 
.
.
#VID18 #VOCER #digitaljournalism #hms #spiegelonline — attending VOCER Innovation Day 2018 im SPIEGEL-Haus at DER SPIEGEL https://t.co/5avkYgDxJz",German,Indo-European,,NonNative
"If Corbyn is suspended from Parliament due to concealing who paid for his overseas trips how will anyone notice?

#SpiegelOnline https://t.co/1duJUvXUjm",German,Indo-European,,NonNative
"#spiegelonline
#WashingtonPost
#NewYorkTimes
#CNN
#Yemen

130 children dying in #Yemen of hunger every single day.
8 million people are on the brink of famine.
How much longer will #Saudi led coalition have impunity to starve to death the children of Yemen? https://t.co/gQEsHT9GMh",German,Indo-European,,NonNative
"@CraigMurrayOrg The investigative reporters @DerSPIEGEL and #SPIEGELONLINE will solve this, I am confident ;)",German,Indo-European,,NonNative
"1st German voice assistant, it's made by #Telekom, it's #HalloMagenta and it's just the beginning. We won't stop! #proudtobemagenta  #SPIEGELONLINE 

 https://t.co/4RSAhdgq27",German,Indo-European,,NonNative
"#Participation, Inclusion and Personal Best that is the #GayGames. Ray took his fencing skills to #Paris2018 for #teamHongKong and he is now an inspiration around the world. #Spiegelonline

https://t.co/tHCQinBTSc",German,Indo-European,,NonNative
#zeitonline #spiegelonline #BNR #Guardian No one interested in this story? Fake? https://t.co/Egu8v2rQpI,German,Indo-European,,NonNative
#zeitonline #spiegelonline @SPIEGELONLINE #Merkel talks to #Erdogan . Fake? https://t.co/Egu8v2rQpI,German,Indo-European,,NonNative
#UNHCR: Already more than 1500 drowned people in the #Mediterranean 2018! via #SpiegelOnline https://t.co/Vy4BttcsL1 #resist #speakup #Seenotrettung #EU failed #AsylumPolicy #NotInMyName #StandAsOne #WithRefugees #SicherSein #LawofNations #InternationalLaw #HumanRights #Humanity https://t.co/nIHWvJNiSy,German,Indo-European,,NonNative
"#Spiegelonline #Spielgel @SPIEGELONLINE 
#SZ @SZ  
#Bild @Bild #Allemagne #Deutschland 

In future I will get translators to translate. This is regarding the #Adecco #UnlawfulArrest and #CoverUp 

#EU #EUnews #Euronews #EuropeanNews #Metpolice #LBC
https://t.co/QaIbOGDDiF",German,Indo-European,,NonNative
For the first time this year #spiegelonline poll sees #Merkel's #CDUCSU under 30% while #SPD makes slight gains and #AfD remains at 16% https://t.co/TGUDhrAuJu,German,Indo-European,,NonNative
We are happy that #fashionrevolution got some traffic in the media. #spiegelonline just wrote a short text about #fashionrevolutionday. Read it here: https://t.co/s7nLtWksGd https://t.co/FGUN9MFcAO,German,Indo-European,,NonNative
Denunciem a la caverna per els seus tuits de insolidaritat amb Alemanya. Spaniards celebrating the disgrace happened today in #Munster germany this cannot be unpunished. This is a red ALARM ♦️🇧🇪🔴⛔️❌🚫#spiegelonline @SPIEGELONLINE @polizeiberlin https://t.co/3EnO3Rkfxr,German,Indo-European,,NonNative
"Via #spiegelonline  - #Turkey has barricaded its #border to #Syria with the help of funding from the #European Union. There are few options left for #Syrians trying to flee the brutal war in their home country and those who do risk death.(...)
https://t.co/bJiuiyY6IQ https://t.co/eNURXCVVXQ",German,Indo-European,,NonNative
"A Great Man, R.I.P.!! 🙏 🙏 🙏

#stephenhawking 
#SPIEGELONLINE  https://t.co/efr3oTPlim",German,Indo-European,,NonNative
"#VolkswagenSA deal in #RWA in #GER leading news magazine #spiegelonline; sorry it's in German, but I can tell you: it's very enthusiastic  https://t.co/WCkWNdnHpg",German,Indo-European,,NonNative
Visit of Margret Hucko - automobile editor #Spiegelonline visiting #pragma industries this afternoon for a futur article. https://t.co/t2tovfkbKZ,German,Indo-European,,NonNative
"#Formula1 + #GridGirls form an inseparable unity.According to #spiegelOnline the latter now might be abolished due to this being considered sexist... If that is the outcome of #MeToo,it is ridiculous.F1 is the epitome for delighting in such stereotypes. It's part of the F1circus. https://t.co/V9OoxiqoGG",German,Indo-European,,NonNative
Why does Nutella in Hungary contain less cocoa than the same chocolate spread in Germany? Why do fish sticks in Prague have less fish? Eastern European are tired of being served inferior products - and the EU is finally addressing... https://t.co/iuJGXZcYWj by #SPIEGELONLINE,German,Indo-European,,NonNative
Why does Nutella in Hungary contain less cocoa than the same chocolate... https://t.co/DhFSfzyp2x by #SPIEGELONLINE via @ridder_co,German,Indo-European,,NonNative
British singer #Morrissey has accused @DerSPIEGEL of falsely quoting him in... https://t.co/DKYxK2QA95 by #SPIEGELONLINE via @ridder_co,German,Indo-European,,NonNative
British singer #Morrissey has accused @DerSPIEGEL of falsely quoting him in a recently published interview. The magazine stands behind its reporting and has made the decision to post the audio online in response. https://t.co/bqoeu3ChQI by #SPIEGELONLINE via @c0nvey,German,Indo-European,,NonNative
Billy the Kid: Der charmante Desperado https://t.co/pyfj5cwPzT by #SPIEGELONLINE via @ridder_co https://t.co/1I9tUfuULx,German,Indo-European,,NonNative
"Hey @purify_app, this website is on my whitelist but it doesnt work („disable your Adblocker“). Any ideas? #SPIEGELONLINE https://t.co/0Y0xeXdBYi",German,Indo-European,,NonNative
"#CNN #skynews #TF1 #TV5 #mdr #spiegelonline  Iran transported last month more than 40 lang-ranged missiles to #Iraq in order to deploy them later in Shengal,to be focused on #Israel ,the Transport been conducted during nights meanwhile pilgrim Time",German,Indo-European,,NonNative
Old-school #adblock #Spiegel #spiegelonline https://t.co/A7QyBwxWPN,German,Indo-European,,NonNative
